664,1.5661
665,1.5728
666,1.5674
667,1.5591
668,1.5642
669,1.5589
670,1.5610
671,1.5394
672,1.5061
673,1.5157
674,1.5150
675,1.5150
676,1.5140
677,1.5110
678,1.5070
679,1.5040
680,1.5010
681,1.4980
682,1.4940
683,1.4910
684,1.4880
685,1.4850
686,1.4783
687,1.4414
688,1.4220
689,1.4430
690,1.4740
691,1.4719
692,1.4612
693,1.4610
694,1.4600
695,1.4590
696,1.4500
697,1.4410
698,1.4320
699,1.4230
700,1.4140
701,1.4300
702,1.4375
703,1.4369
704,1.4348
705,1.4258
706,1.4139
707,1.4035
708,1.3987
709,1.4051
710,1.4129
711,1.4109
712,1.4034
713,1.3944
714,1.3855
715,1.3780
716,1.3706
717,1.3645
718,1.3571
719,1.3455
720,1.3395
721,1.3473
722,1.3592
723,1.3655
724,1.3678
725,1.3645
726,1.3558
727,1.3444
728,1.3357
729,1.3325
730,1.3320
731,1.3302
732,1.3270
733,1.3252
734,1.3248
735,1.3270
736,1.3252
737,1.3140
738,1.3001
739,1.2903
740,1.2832
741,1.2761
742,1.2717
743,1.2713
744,1.2723
745,1.2732
746,1.2755
747,1.2778
748,1.2787
749,1.2783
750,1.2740
751,1.2683
752,1.2653
753,1.2650
754,1.2646
755,1.2629
756,1.2613
757,1.2570
758,1.2501
759,1.2432
760,1.2389
761,1.2386
762,1.2370
763,1.2315
764,1.2246
765,1.2205
766,1.2176
767,1.2121
768,1.2053
769,1.2020
770,1.2040
771,1.2050
772,1.2070
773,1.2090
774,1.1990
775,1.1890
776,1.1930
777,1.1970
778,1.1920
779,1.1900
780,1.1906
781,1.1891
782,1.1863
783,1.1861
784,1.1858
785,1.1843
786,1.1815
787,1.1780
788,1.1760
789,1.1750
790,1.1670
791,1.1590
792,1.1580
793,1.1570
794,1.1560
795,1.1550
796,1.1540
797,1.1530
798,1.1440
799,1.1360
800,1.1390
801,1.1430
802,1.1360
803,1.1300
804,1.1230
805,1.1160
806,1.1180
807,1.1210
808,1.1160
809,1.1100
810,1.1050
811,1.1030
812,1.1010
813,1.1100
814,1.1200
815,1.1050
816,1.0900
817,1.0880
818,1.0860
819,1.0820
820,1.0790
821,1.0710
822,1.0630
823,1.0720
824,1.0820
825,1.0800
826,1.0780
827,1.0740
828,1.0700
829,1.0565
830,1.0430
